code,product_name,generic_name,brands,categories,main_category,origins
4179198229785,Classic MorningFresh Tempeh,Tempeh,MorningFresh,Canned Goods,Canned Goods,USA
2715928649430,Royal MorningFresh Tortilla,Tortilla,MorningFresh,Vinegar,Vinegar,France
9990172201521,Organic MorningFresh Tempeh,Tempeh,MorningFresh,Juice,Juice,Spain
4807888420976,Artisan KitchenPride Swiss Cheese,Swiss Cheese,KitchenPride,Condiments,Condiments,Spain
5574484932363,Traditional HomeMade Oat Milk,Oat Milk,HomeMade,Canned Goods,Canned Goods,China
4488560686697,Natural QuickMeal Almonds 200g,Almonds,QuickMeal,Cereals,Cereals,Brazil
3974019678111,Farm Fresh SimpleJoy Soup,Soup,SimpleJoy,Beverages,Beverages,Spain
7948302359794,Homestyle OrganicPlus Frozen Pizza,Frozen Pizza,OrganicPlus,Beverages,Beverages,Italy
8660001881571,Fresh TastyBites Pita Bread 1L,Pita Bread,TastyBites,Rice,Rice,Indonesia
7565302900577,Organic KitchenPride Fish Fillet,Fish Fillet,KitchenPride,Canned Goods,Canned Goods,Japan
4261667038593,Fresh HomeMade French Fries,French Fries,HomeMade,Health Supplements,Health Supplements,Spain
2809468881565,Farm Fresh CountryStyle Sparkling Water,Sparkling Water,CountryStyle,Tea,Tea,Turkey
3846151502553,Traditional MorningFresh Crackers 1kg,Crackers,MorningFresh,Salt,Salt,France
2921132474649,Pure DailyBasics Peanut Butter,Peanut Butter,DailyBasics,Dried Fruits,Dried Fruits,Indonesia
5057682084611,Pure FreshFarm Tempeh,Tempeh,FreshFarm,Chocolate,Chocolate,Vietnam
5033040716099,Homestyle MorningFresh Pasta 200g,Pasta,MorningFresh,Noodles,Noodles,Japan
3169186462636,Farm Fresh GoldenHarvest Cheese,Cheese,GoldenHarvest,Condiments,Condiments,Mexico
3502010989772,Pure NutriWell Iced Tea 2L,Iced Tea,NutriWell,Biscuits,Biscuits,Brazil
2177880190324,Pure SimpleJoy Cinnamon 750ml,Cinnamon,SimpleJoy,Spices,Spices,Italy
1063547865003,Premium PureChoice Cereal,Cereal,PureChoice,Snacks,Snacks,Spain
9975226826693,Artisan QuickMeal Soda,Soda,QuickMeal,Rice,Rice,Turkey
5078515908624,Natural GoldenHarvest Sesame Oil,Sesame Oil,GoldenHarvest,Cleaning Supplies,Cleaning Supplies,Turkey
4377124377552,Golden LocalBest Swiss Cheese,Swiss Cheese,LocalBest,Beverages,Beverages,Italy
8891410077854,Natural MorningFresh Mozzarella 2L,Mozzarella,MorningFresh,Nuts,Nuts,Thailand
5466414987111,Traditional SunValley Cake Mix 750ml,Cake Mix,SunValley,Cereals,Cereals,India
3868505929160,Royal HealthyLife Juice,Juice,HealthyLife,Frozen Foods,Frozen Foods,Brazil
4329649960662,Fresh MorningFresh Cake Mix,Cake Mix,MorningFresh,Baby Food,Baby Food,Germany
1208641731455,Natural LocalBest Raisins,Raisins,LocalBest,Pet Food,Pet Food,France
4380254477458,Organic KitchenPride Dates,Dates,KitchenPride,Bakery,Bakery,Germany
2294088527423,Premium SimpleJoy Turmeric,Turmeric,SimpleJoy,Frozen Foods,Frozen Foods,Italy
5079399242581,Golden VillageMade Condensed Milk,Condensed Milk,VillageMade,Juice,Juice,Mexico
7775088507592,Farm Fresh PureChoice Cumin 2L,Cumin,PureChoice,Flour,Flour,France
8665087392071,Organic SimpleJoy Bread,Bread,SimpleJoy,Nuts,Nuts,Thailand
9004599172372,Golden TastyBites Evaporated Milk 2L,Evaporated Milk,TastyBites,Coffee,Coffee,India
4969527516260,Premium CountryStyle Cumin 2L,Cumin,CountryStyle,Honey,Honey,Vietnam
9796022726011,Homestyle PureChoice Raisins 1kg,Raisins,PureChoice,Health Supplements,Health Supplements,China
1759602698680,Pure NutriWell Crackers 500g,Crackers,NutriWell,Cereals,Cereals,Spain
7809002516048,Organic HealthyLife Raisins,Raisins,HealthyLife,Bakery,Bakery,France
6260861509122,Artisan PureChoice Black Tea,Black Tea,PureChoice,Bakery,Bakery,France
9317531146030,Traditional NutriWell Popcorn,Popcorn,NutriWell,Jam,Jam,Italy
9114659612020,Premium CountryStyle Samosa 250g,Samosa,CountryStyle,Spices,Spices,Italy
6206402685191,Farm Fresh QuickMeal Raisins 100g,Raisins,QuickMeal,Juice,Juice,Germany
5537665034336,Golden FamilyFarm Mineral Water 1L,Mineral Water,FamilyFarm,Beverages,Beverages,Turkey
7667652714841,Royal LocalBest Pancake Mix,Pancake Mix,LocalBest,Sugar,Sugar,USA
9381834241261,Organic NutriWell Nutella 2L,Nutella,NutriWell,Noodles,Noodles,Germany
9239356105048,Organic SunValley Olive Oil,Olive Oil,SunValley,Sugar,Sugar,Brazil
4918626149027,Artisan CountryStyle Frozen Pizza,Frozen Pizza,CountryStyle,Noodles,Noodles,USA
1966734427445,Artisan TastyBites Sunflower Oil 200g,Sunflower Oil,TastyBites,Pasta,Pasta,Spain
8381318227546,Premium NatureBite Oats,Oats,NatureBite,Spices,Spices,China
3882789420269,Natural TastyBites Cornflakes,Cornflakes,TastyBites,Rice,Rice,Mexico
5045554567169,Homestyle SimpleJoy Chocolate Bar,Chocolate Bar,SimpleJoy,Flour,Flour,Turkey
7648384537050,Pure TastyBites Cumin,Cumin,TastyBites,Beverages,Beverages,Italy
7049942352792,Golden SunValley Pasta,Pasta,SunValley,Health Supplements,Health Supplements,Italy
2590450100388,Premium MorningFresh Spring Rolls,Spring Rolls,MorningFresh,Bakery,Bakery,India
7729292352961,Homestyle FamilyFarm Turmeric Pack of 6,Turmeric,FamilyFarm,Honey,Honey,China
9424714536175,Classic PureChoice Cinnamon,Cinnamon,PureChoice,Personal Care,Personal Care,Vietnam
5501167841478,Premium GoldenHarvest Soda 250g,Soda,GoldenHarvest,Personal Care,Personal Care,Vietnam
6699449353272,Natural KitchenPride Whole Beans 1kg,Whole Beans,KitchenPride,Pasta,Pasta,Thailand
9435444032459,Farm Fresh VillageMade Instant Coffee,Instant Coffee,VillageMade,Noodles,Noodles,Spain
1482740955619,Golden NatureBite Oats,Oats,NatureBite,Pasta,Pasta,Brazil
5381392102342,Fresh NatureBite Fish Fillet 200g,Fish Fillet,NatureBite,Dried Fruits,Dried Fruits,Spain
9305655474020,Pure OrganicPlus Chapati,Chapati,OrganicPlus,Personal Care,Personal Care,France
5424143972192,Premium HealthyLife Cheddar,Cheddar,HealthyLife,Sugar,Sugar,Brazil
9337017283562,Golden SimpleJoy Cake Mix,Cake Mix,SimpleJoy,Cereals,Cereals,Italy
5123204432640,Natural GreenLeaf Sunflower Oil,Sunflower Oil,GreenLeaf,Cleaning Supplies,Cleaning Supplies,India
1079332372647,Organic DailyBasics Almonds 250g,Almonds,DailyBasics,Personal Care,Personal Care,France
6954165644612,Golden HomeMade Juice 250g,Juice,HomeMade,Spices,Spices,Indonesia
1063359978152,Fresh OrganicPlus Corn,Corn,OrganicPlus,Pickles,Pickles,China
8005378663399,Homestyle OrganicPlus Chapati,Chapati,OrganicPlus,Canned Goods,Canned Goods,India
8139391250455,Traditional NutriWell Pasta,Pasta,NutriWell,Snacks,Snacks,Vietnam
7253891894838,Premium CountryStyle Green Tea,Green Tea,CountryStyle,Biscuits,Biscuits,Brazil
1896897561991,Natural SimpleJoy Corn,Corn,SimpleJoy,Health Supplements,Health Supplements,Vietnam
6142543247639,Royal SunValley Pita Bread,Pita Bread,SunValley,Pickles,Pickles,Spain
9684219205249,Premium VillageMade Pepper,Pepper,VillageMade,Health Supplements,Health Supplements,Indonesia
1183155719823,Traditional DailyBasics Oil 750ml,Oil,DailyBasics,Noodles,Noodles,Germany
5029338726373,Premium OrganicPlus Green Tea,Green Tea,OrganicPlus,Health Supplements,Health Supplements,Thailand
9098737512486,Organic GoldenHarvest Coffee,Coffee,GoldenHarvest,Condiments,Condiments,Germany
9733525164734,Pure HomeMade Fish Fillet,Fish Fillet,HomeMade,Pasta,Pasta,Thailand
1812310153197,Fresh HomeMade Croissant,Croissant,HomeMade,Jam,Jam,Brazil
4991048001028,Royal CountryStyle Honey,Honey,CountryStyle,Beverages,Beverages,Turkey
9892044592397,Premium PureChoice Pancake Mix,Pancake Mix,PureChoice,Pickles,Pickles,Thailand
3198209591563,Fresh SunValley Instant Coffee 2L,Instant Coffee,SunValley,Frozen Foods,Frozen Foods,China
3901686527899,Organic NutriWell Margarine,Margarine,NutriWell,Soup Mix,Soup Mix,China
6257828176270,Farm Fresh NutriWell Cheddar Pack of 12,Cheddar,NutriWell,Sugar,Sugar,Brazil
3290873187766,Classic DailyBasics Waffle Mix,Waffle Mix,DailyBasics,Health Supplements,Health Supplements,Mexico
2235632458469,Premium CountryStyle Crackers 2L,Crackers,CountryStyle,Noodles,Noodles,Mexico
8639225387810,Royal NutriWell Cream Cheese,Cream Cheese,NutriWell,Chocolate,Chocolate,China
4475941585286,Golden HealthyLife Raisins,Raisins,HealthyLife,Soup Mix,Soup Mix,Spain
3896935715938,Pure GoldenHarvest Mineral Water,Mineral Water,GoldenHarvest,Honey,Honey,Italy
6411020602078,Natural NatureBite Paratha Pack of 12,Paratha,NatureBite,Bakery,Bakery,Vietnam
4984896773771,Homestyle FreshFarm Tortilla,Tortilla,FreshFarm,Pasta,Pasta,China
8369580382836,Organic FreshFarm Condensed Milk Pack of 12,Condensed Milk,FreshFarm,Chips,Chips,India
2157929228111,Traditional GoldenHarvest Chickpeas,Chickpeas,GoldenHarvest,Baby Food,Baby Food,Italy
6064313813244,Premium SimpleJoy Green Tea,Green Tea,SimpleJoy,Pasta,Pasta,Brazil
5601481791859,Pure NatureBite Honey,Honey,NatureBite,Tea,Tea,India
5724281339580,Golden PureChoice Butter,Butter,PureChoice,Rice,Rice,France
2912298655478,Royal NutriWell Chips,Chips,NutriWell,Oils,Oils,Italy
5548653119531,Artisan KitchenPride Cashews,Cashews,KitchenPride,Beverages,Beverages,India
2158069789194,Farm Fresh HomeMade Coriander 500g,Coriander,HomeMade,Juice,Juice,Thailand
8886732040776,Homestyle GreenLeaf Pickle,Pickle,GreenLeaf,Coffee,Coffee,Turkey
6685514385310,Pure KitchenPride Herbal Tea 2L,Herbal Tea,KitchenPride,Baby Food,Baby Food,Vietnam
2451416505802,Classic LocalBest Cinnamon,Cinnamon,LocalBest,Spices,Spices,Brazil
3877253462984,Royal NutriWell Crackers 500g,Crackers,NutriWell,Flour,Flour,Thailand
1747369826606,Royal HomeMade Muesli,Muesli,HomeMade,Snacks,Snacks,Germany
8602330923209,Homestyle NutriWell Swiss Cheese,Swiss Cheese,NutriWell,Nuts,Nuts,China
8942020087921,Farm Fresh TastyBites Chicken Nuggets 750ml,Chicken Nuggets,TastyBites,Dried Fruits,Dried Fruits,China
5999002960521,Premium TastyBites Coconut Milk,Coconut Milk,TastyBites,Pet Food,Pet Food,Germany
8792929828601,Classic QuickMeal Cheddar 500g,Cheddar,QuickMeal,Sauces,Sauces,China
5067144869592,Golden SimpleJoy Cake Mix,Cake Mix,SimpleJoy,Biscuits,Biscuits,Thailand
4731698104723,Royal CountryStyle Ghee 750ml,Ghee,CountryStyle,Oils,Oils,Spain
4915695541225,Classic SunValley Ice Cream,Ice Cream,SunValley,Cleaning Supplies,Cleaning Supplies,USA
4895071208997,Natural OrganicPlus Rice,Rice,OrganicPlus,Honey,Honey,Mexico
1885657438335,Premium KitchenPride Mustard,Mustard,KitchenPride,Oils,Oils,Brazil
1379045888055,Golden VillageMade Muffin,Muffin,VillageMade,Soup Mix,Soup Mix,Brazil
5252253694745,Natural NatureBite Dates,Dates,NatureBite,Canned Goods,Canned Goods,Italy
3207820197928,Natural HomeMade Feta,Feta,HomeMade,Snacks,Snacks,France
2579296848583,Classic MorningFresh Coconut Water,Coconut Water,MorningFresh,Pet Food,Pet Food,India
5806293148062,Premium HealthyLife Honey 1L,Honey,HealthyLife,Nuts,Nuts,USA
3751444740137,Classic GoldenHarvest Parmesan 250g,Parmesan,GoldenHarvest,Dried Fruits,Dried Fruits,Mexico
1626260612366,Artisan FamilyFarm Sesame Oil,Sesame Oil,FamilyFarm,Frozen Foods,Frozen Foods,Turkey
7141894808516,Royal TastyBites Coconut Oil 1kg,Coconut Oil,TastyBites,Chocolate,Chocolate,Vietnam
2206774598447,Pure OrganicPlus Kidney Beans,Kidney Beans,OrganicPlus,Pet Food,Pet Food,Turkey
6526576872697,Classic PureChoice French Fries 1L,French Fries,PureChoice,Salt,Salt,Vietnam
4054712227490,Farm Fresh HomeMade Condensed Milk 1L,Condensed Milk,HomeMade,Coffee,Coffee,India
3114973250733,Royal HomeMade Black Tea 200g,Black Tea,HomeMade,Health Supplements,Health Supplements,Japan
5176566108331,Classic FreshFarm Pasta 100g,Pasta,FreshFarm,Soup Mix,Soup Mix,Italy
2288230548477,Classic HealthyLife Salt,Salt,HealthyLife,Dried Fruits,Dried Fruits,Germany
9810633257327,Classic KitchenPride Oat Milk,Oat Milk,KitchenPride,Soup Mix,Soup Mix,USA
4338504157966,Golden KitchenPride Ketchup,Ketchup,KitchenPride,Cleaning Supplies,Cleaning Supplies,India
1668266248086,Fresh DailyBasics Salt 1L,Salt,DailyBasics,Condiments,Condiments,Turkey
9539034073322,Farm Fresh FamilyFarm Chapati,Chapati,FamilyFarm,Health Supplements,Health Supplements,Germany
1670904489170,Homestyle SimpleJoy Mozzarella,Mozzarella,SimpleJoy,Vinegar,Vinegar,Mexico
8168789535096,Farm Fresh VillageMade Frozen Veggies 200g,Frozen Veggies,VillageMade,Personal Care,Personal Care,Turkey
7213464983827,Traditional NatureBite Waffle Mix 100g,Waffle Mix,NatureBite,Vinegar,Vinegar,Thailand
8043717421587,Farm Fresh GreenLeaf Tortilla,Tortilla,GreenLeaf,Oils,Oils,Spain
1210600606842,Artisan OrganicPlus Honey,Honey,OrganicPlus,Beverages,Beverages,Indonesia
2973769296619,Golden HealthyLife Oat Milk,Oat Milk,HealthyLife,Sauces,Sauces,France
7185658192311,Traditional FreshFarm Candy,Candy,FreshFarm,Tea,Tea,Indonesia
1505865837692,Farm Fresh NatureBite Mayonnaise Pack of 12,Mayonnaise,NatureBite,Noodles,Noodles,Spain
2814070612556,Golden GoldenHarvest Turmeric Pack of 12,Turmeric,GoldenHarvest,Juice,Juice,Italy
5574481322883,Traditional QuickMeal Fish Fillet,Fish Fillet,QuickMeal,Salt,Salt,Italy
8351795240059,Artisan DailyBasics Energy Drink 750ml,Energy Drink,DailyBasics,Pet Food,Pet Food,USA
8473603876941,Homestyle KitchenPride Coconut Water,Coconut Water,KitchenPride,Pickles,Pickles,Turkey
4643859576978,Homestyle DailyBasics Cinnamon,Cinnamon,DailyBasics,Noodles,Noodles,Mexico
1284097267468,Royal HomeMade Sugar,Sugar,HomeMade,Jam,Jam,Italy
4765788701252,Natural OrganicPlus Sesame Oil 2L,Sesame Oil,OrganicPlus,Coffee,Coffee,India
4520485937828,Fresh OrganicPlus Mineral Water,Mineral Water,OrganicPlus,Baby Food,Baby Food,USA
2895865924232,Classic VillageMade Candy,Candy,VillageMade,Rice,Rice,India
2820430967632,Premium NatureBite Cumin,Cumin,NatureBite,Pickles,Pickles,Turkey
6928300719805,Classic NatureBite Flour 1kg,Flour,NatureBite,Dairy,Dairy,Spain
1643042165093,Golden CountryStyle Muffin 500g,Muffin,CountryStyle,Pet Food,Pet Food,Italy
9060069189992,Natural FamilyFarm Paratha,Paratha,FamilyFarm,Nuts,Nuts,Italy
7889545858499,Natural SunValley Bread 1kg,Bread,SunValley,Coffee,Coffee,Spain
2046560051821,Organic CountryStyle Flour,Flour,CountryStyle,Tea,Tea,Thailand
4976868439135,Organic QuickMeal Chicken Nuggets,Chicken Nuggets,QuickMeal,Sugar,Sugar,Thailand
5775962271032,Traditional SimpleJoy Olive Oil,Olive Oil,SimpleJoy,Pet Food,Pet Food,Indonesia
7318732913910,Fresh LocalBest Paratha 250g,Paratha,LocalBest,Rice,Rice,Thailand
8954946023551,Classic SimpleJoy Condensed Milk,Condensed Milk,SimpleJoy,Spices,Spices,Brazil
1658202929380,Premium HealthyLife Mayonnaise,Mayonnaise,HealthyLife,Vinegar,Vinegar,Indonesia
8943404994911,Fresh GoldenHarvest Oats,Oats,GoldenHarvest,Pickles,Pickles,Spain
2796423305621,Farm Fresh GreenLeaf Condensed Milk Pack of 6,Condensed Milk,GreenLeaf,Beverages,Beverages,Thailand
8258793014583,Traditional NatureBite Ground Coffee 200g,Ground Coffee,NatureBite,Oils,Oils,Mexico
3235870272737,Artisan VillageMade Chapati,Chapati,VillageMade,Biscuits,Biscuits,France
7715425638484,Natural DailyBasics Herbal Tea,Herbal Tea,DailyBasics,Baby Food,Baby Food,Italy
6680573133126,Farm Fresh HealthyLife Cheddar,Cheddar,HealthyLife,Rice,Rice,India
3813825265209,Homestyle VillageMade Lentils,Lentils,VillageMade,Health Supplements,Health Supplements,Spain
7914194656177,Natural DailyBasics Corn,Corn,DailyBasics,Soup Mix,Soup Mix,Mexico
2350604107214,Homestyle NatureBite Soda,Soda,NatureBite,Canned Goods,Canned Goods,Turkey
1556340057043,Royal SimpleJoy Honey,Honey,SimpleJoy,Cereals,Cereals,China
3137983121395,Pure TastyBites Sunflower Oil,Sunflower Oil,TastyBites,Sugar,Sugar,India
2500589567153,Organic NutriWell Cumin 200g,Cumin,NutriWell,Cleaning Supplies,Cleaning Supplies,Germany
7656976030605,Golden LocalBest Tofu,Tofu,LocalBest,Nuts,Nuts,Indonesia
8200453409773,Farm Fresh SunValley Bagel,Bagel,SunValley,Dairy,Dairy,Mexico
2379809068927,Homestyle SunValley Tea Pack of 6,Tea,SunValley,Condiments,Condiments,USA
6489413028395,Organic DailyBasics Raisins,Raisins,DailyBasics,Tea,Tea,Brazil
8825927960284,Pure FreshFarm Oat Milk,Oat Milk,FreshFarm,Noodles,Noodles,India
7354414113361,Traditional CountryStyle Milk 100g,Milk,CountryStyle,Vinegar,Vinegar,France
6205930235266,Golden FamilyFarm Parmesan,Parmesan,FamilyFarm,Juice,Juice,USA
4479017058234,Fresh GoldenHarvest Cumin 1L,Cumin,GoldenHarvest,Biscuits,Biscuits,Thailand
3201058216457,Premium MorningFresh Ice Cream,Ice Cream,MorningFresh,Baby Food,Baby Food,Germany
9001758803791,Royal FreshFarm Coriander,Coriander,FreshFarm,Noodles,Noodles,China
1066356289449,Pure TastyBites Mustard,Mustard,TastyBites,Tea,Tea,Italy
2564609042980,Premium SimpleJoy Parmesan 200g,Parmesan,SimpleJoy,Beverages,Beverages,Turkey
1298007630085,Natural KitchenPride Vinegar 2L,Vinegar,KitchenPride,Jam,Jam,Mexico
2150794839415,Royal VillageMade Coconut Milk,Coconut Milk,VillageMade,Pet Food,Pet Food,Italy
2538635251212,Golden NatureBite Swiss Cheese,Swiss Cheese,NatureBite,Health Supplements,Health Supplements,Germany
6194042623866,Traditional PureChoice Margarine,Margarine,PureChoice,Tea,Tea,Italy
7833453822391,Homestyle NatureBite Rice,Rice,NatureBite,Chips,Chips,Spain
9162155873824,Pure VillageMade Crackers,Crackers,VillageMade,Personal Care,Personal Care,Germany
9947583493232,Homestyle DailyBasics Paratha,Paratha,DailyBasics,Coffee,Coffee,Italy
2876076605575,Organic NutriWell Oil 100g,Oil,NutriWell,Canned Goods,Canned Goods,France
4903530945615,Golden MorningFresh Fish Fillet,Fish Fillet,MorningFresh,Nuts,Nuts,Germany
8812704306099,Farm Fresh PureChoice Biscuits 200g,Biscuits,PureChoice,Noodles,Noodles,USA
8446437730211,Organic QuickMeal Sugar,Sugar,QuickMeal,Spices,Spices,USA
6039147902144,Homestyle GoldenHarvest Tea,Tea,GoldenHarvest,Salt,Salt,France
4999814205949,Natural FamilyFarm Mustard,Mustard,FamilyFarm,Sugar,Sugar,Indonesia
7025519647102,Classic TastyBites Pickle,Pickle,TastyBites,Condiments,Condiments,France
7336082377924,Natural NatureBite Milk,Milk,NatureBite,Oils,Oils,Italy
8110861705111,Classic SimpleJoy Ketchup Pack of 12,Ketchup,SimpleJoy,Baby Food,Baby Food,Japan
9030865020067,Natural NutriWell Biscuits,Biscuits,NutriWell,Nuts,Nuts,Vietnam
3722635769380,Homestyle OrganicPlus Spring Rolls 250g,Spring Rolls,OrganicPlus,Sauces,Sauces,Vietnam
7616509012556,Classic TastyBites Almond Milk 250g,Almond Milk,TastyBites,Baby Food,Baby Food,Japan
7828190847912,Farm Fresh DailyBasics Ice Cream,Ice Cream,DailyBasics,Frozen Foods,Frozen Foods,Mexico
9472961613570,Pure NutriWell Sparkling Water 1L,Sparkling Water,NutriWell,Beverages,Beverages,Thailand
2780869894944,Artisan MorningFresh Mustard,Mustard,MorningFresh,Pasta,Pasta,USA
7833814527966,Premium FreshFarm Raisins,Raisins,FreshFarm,Sauces,Sauces,Thailand
5628901498768,Traditional SimpleJoy Crackers,Crackers,SimpleJoy,Health Supplements,Health Supplements,Indonesia
8879529693054,Organic HealthyLife Biscuits,Biscuits,HealthyLife,Dried Fruits,Dried Fruits,Thailand
1087986689848,Natural TastyBites Waffle Mix,Waffle Mix,TastyBites,Pasta,Pasta,France
2743680223574,Royal SimpleJoy Pita Bread,Pita Bread,SimpleJoy,Rice,Rice,Thailand
3217586766588,Pure NatureBite Gouda,Gouda,NatureBite,Oils,Oils,Italy
1944828002862,Organic DailyBasics Oil 200g,Oil,DailyBasics,Bakery,Bakery,USA
6750179423359,Traditional KitchenPride Yogurt,Yogurt,KitchenPride,Soup Mix,Soup Mix,Mexico
5537898583828,Homestyle LocalBest Sesame Oil,Sesame Oil,LocalBest,Frozen Foods,Frozen Foods,Brazil
2545962993467,Natural NatureBite Milk,Milk,NatureBite,Cleaning Supplies,Cleaning Supplies,Brazil
6329426036725,Golden CountryStyle Mineral Water,Mineral Water,CountryStyle,Flour,Flour,France
4457997813677,Golden DailyBasics Ketchup,Ketchup,DailyBasics,Chocolate,Chocolate,Spain
9684960180497,Golden TastyBites Frozen Pizza,Frozen Pizza,TastyBites,Sugar,Sugar,Turkey
2234455166334,Pure HomeMade Sauce Pack of 6,Sauce,HomeMade,Pasta,Pasta,Brazil
8224225148668,Natural DailyBasics Olive Oil,Olive Oil,DailyBasics,Flour,Flour,Turkey
3135833235629,Artisan DailyBasics Sparkling Water,Sparkling Water,DailyBasics,Tea,Tea,Turkey
3736018961113,Natural QuickMeal Black Tea 1L,Black Tea,QuickMeal,Coffee,Coffee,Italy
4330776098781,Classic LocalBest Condensed Milk,Condensed Milk,LocalBest,Sugar,Sugar,Turkey
8642732990454,Homestyle TastyBites Bread,Bread,TastyBites,Canned Goods,Canned Goods,Indonesia
3462490677398,Farm Fresh SimpleJoy Honey 200g,Honey,SimpleJoy,Oils,Oils,Italy
9109930763899,Pure LocalBest Cumin Pack of 12,Cumin,LocalBest,Dried Fruits,Dried Fruits,Turkey
3911386856935,Premium GreenLeaf Peanuts 1L,Peanuts,GreenLeaf,Chocolate,Chocolate,China
5898497114697,Natural KitchenPride Mozzarella Pack of 6,Mozzarella,KitchenPride,Salt,Salt,Spain
2306168904643,Homestyle TastyBites Margarine,Margarine,TastyBites,Salt,Salt,China
6635102412719,Farm Fresh OrganicPlus French Fries,French Fries,OrganicPlus,Honey,Honey,Thailand
7119050560345,Pure NatureBite Tofu 1L,Tofu,NatureBite,Spices,Spices,Vietnam
1917446889651,Premium CountryStyle Coconut Water,Coconut Water,CountryStyle,Rice,Rice,India
